longitude,latitude,station,value,area,purpose,height,color,areatype,datatype
139.61282,35.63717,祖師ヶ谷大蔵・780,3.1,102,住宅,9.8,5,residence,rate
139.59592,35.65464,仙川・1400,3.0,173,住宅,8.8,5,residence,rate
139.61084,35.65179,祖師ヶ谷大蔵・1300,2.6,231,住宅,6.7,5,residence,rate
139.68275,35.63974,祐天寺・950,4.2,109,住宅,17.9,6,residence,rate
139.61127,35.64510,祖師ヶ谷大蔵・260,5.5,114,住宅,30.1,6,residence,rate
139.59103,35.67015,千歳烏山・1000,1.7,157,住宅,2.9,5,residence,rate
139.60487,35.67655,芦花公園・700,2.5,213,住宅,6.2,5,residence,rate
139.61684,35.66149,八幡山・1200,4.7,125,住宅,22.5,6,residence,rate
139.58653,35.67268,仙川・1400,1.2,115,住宅,1.3,5,residence,rate
139.59468,35.62891,喜多見・1700,2.8,129,住宅,7.6,5,residence,rate
139.65706,35.60141,九品仏・760,1.0,217,住宅,0.9,5,residence,rate
139.59895,35.63824,成城学園前・240,3.4,186,住宅,11.6,5,residence,rate
139.63495,35.62070,用賀・930,5.6,190,共同住宅,31.7,6,residence,rate
139.64227,35.63224,桜新町・430,4.1,1876,共同住宅,16.8,6,residence,rate
139.66536,35.64170,三軒茶屋・390,11.9,140,店舗、事務所兼住宅等,141.3,8,business,rate
139.66261,35.66031,新代田（近接）,7.5,202,事務所兼共同住宅,56.8,7,business,rate
139.62840,35.61415,二子玉川・180,12.1,406,店舗、事務所兼共同住宅,146.9,8,business,rate
139.63727,35.64043,上町・950,4.4,89,店舗兼共同住宅,19.2,6,business,rate
139.65898,35.60371,九品仏・90,5.2,146,店舗兼共同住宅,27.3,6,business,rate
139.65259,35.65462,梅ヶ丘・70,7.0,110,店舗兼住宅,48.5,6,business,rate
139.61127,35.64510,祖師ヶ谷大蔵・280,3.8,98,店舗兼共同住宅,14.8,5,business,rate
139.66783,35.66196,下北沢・300,9.2,370,店舗兼住宅,85.0,7,business,rate
139.64818,35.65364,豪徳寺・100,3.1,115,店舗、事務所兼住宅,9.4,5,business,rate
139.65221,35.60562,尾山台（近接）,6.0,63,店舗兼住宅,36.3,6,business,rate
139.64923,35.64143,松陰神社前・300,5.0,115,事務所兼共同住宅,24.9,6,business,rate
139.59895,35.63824,成城学園前・100,5.9,106,店舗,34.7,6,business,rate
139.62090,35.66973,八幡山・470,3.1,351,事務所兼共同住宅,9.9,5,business,rate
139.64027,35.66300,下高井戸・100,6.0,99,店舗兼住宅,36.0,6,business,rate
139.66711,35.63244,駒沢大学・550,7.5,220,店舗兼共同住宅,55.7,7,business,rate
139.59773,35.66933,千歳烏山・180,4.5,101,店舗,20.5,6,business,rate
139.71008,35.67029,表参道・640,6.0,209,住宅,35.6,6,residence,rate
139.70955,35.68007,千駄ケ谷・290,4.3,181,住宅,18.9,6,residence,rate
139.70032,35.64864,代官山・480,4.8,251,住宅,23.0,6,residence,rate
139.69496,35.68307,南新宿・500,3.5,235,住宅,12.4,5,residence,rate
139.68311,35.68055,初台・400,3.3,144,住宅兼共同住宅,10.8,5,residence,rate
139.67580,35.66914,代々木上原・470,1.9,534,住宅兼車庫,3.5,5,residence,rate
139.67879,35.67100,代々木上原・250,2.0,425,住宅,4.0,5,residence,rate
139.69011,35.66724,代々木公園・550,3.3,239,住宅,11.1,5,residence,rate
139.70815,35.64420,恵比寿・400,5.4,121,住宅,28.7,6,residence,rate
139.70737,35.65496,渋谷・810,4.5,189,住宅,20.5,6,residence,rate
139.71855,35.64875,広尾・180,6.2,94,店舗兼共同住宅,38.1,6,business,rate
139.71199,35.64670,恵比寿・110,11.2,192,店舗、事務所兼共同住宅,125.0,8,business,rate
139.70116,35.66298,渋谷・250,13.2,317,店舗兼事務所,173.1,8,business,rate
139.69832,35.65940,渋谷・300,14.0,207,店舗兼事務所,197.0,8,business,rate
139.70726,35.66076,渋谷・600,13.3,184,店舗兼事務所,177.4,8,business,rate
139.69832,35.65728,渋谷・570,8.9,119,店舗、事務所兼住宅,79.0,7,business,rate
139.70540,35.65780,渋谷・360,11.4,171,店舗兼事務所,129.2,8,business,rate
139.70345,35.68658,新宿・430,11.7,1275,店舗、事務所兼駐車場,135.9,8,business,rate
139.67422,35.67706,幡ヶ谷・250,3.8,176,店舗兼共同住宅,14.8,5,business,rate
139.69487,35.65763,神泉・80,3.8,142,店舗、診療所兼共同住宅,14.8,5,business,rate
139.70338,35.65725,渋谷（近接）,14.1,1652,事務所,198.9,8,business,rate
139.68736,35.68067,初台（近接）,5.7,115,店舗、事務所兼住宅,32.4,6,business,rate
139.68239,35.67044,代々木上原・300,4.3,89,店舗兼住宅,18.6,6,business,rate
139.69011,35.66724,代々木公園・80,4.3,92,店舗、事務所兼住宅,18.4,6,business,rate
139.69891,35.68251,代々木・320,8.1,91,店舗兼事務所,65.4,7,business,rate
139.70360,35.67178,原宿・80,11.0,115,店舗、事務所兼住宅,120.6,8,business,rate
139.64104,35.72442,鷺ノ宮・320,3.2,167,住宅,10.1,5,residence,rate
139.65216,35.70932,高円寺・750,5.5,159,住宅,30.5,6,residence,rate
139.67355,35.73264,新江古田・300,3.3,217,寄宿舎,10.9,5,residence,rate
139.67705,35.71385,新井薬師前・620,4.6,101,住宅,21.3,6,residence,rate
139.66417,35.69562,新中野・450,3.3,215,住宅,11.1,5,residence,rate
139.66389,35.68460,方南町・700,3.5,85,住宅,12.4,5,residence,rate
139.67534,35.69840,新中野・720,3.5,92,住宅,11.9,5,residence,rate
139.68459,35.69832,中野坂上・360,5.3,241,住宅,28.0,6,residence,rate
139.68558,35.70889,東中野・350,4.6,161,住宅,20.7,6,residence,rate
139.66576,35.72224,沼袋・550,3.4,132,住宅,11.3,5,residence,rate
139.66078,35.71073,中野・820,4.7,170,共同住宅,22.0,6,residence,rate
139.64104,35.72442,鷺ノ宮・70,4.1,171,店舗、診療所兼住宅,16.7,6,business,rate
139.64104,35.72442,都立家政（近接）,3.8,67,店舗兼共同住宅,14.7,5,business,rate
139.65292,35.72274,野方・650,5.2,456,共同住宅,26.8,6,business,rate
139.67006,35.70142,新中野・460,10.1,177,店舗兼共同住宅,101.1,8,business,rate
139.66580,35.68409,中野富士見町・1000,5.3,75,店舗兼住宅,27.7,6,business,rate
139.66736,35.71207,中野・680,9.4,137,店舗兼共同住宅,89.2,7,business,rate
139.66904,35.70640,中野・70,10.2,60,店舗兼住宅,103.4,8,business,rate
139.67596,35.69528,中野坂上・410,9.5,264,店舗兼共同住宅,89.9,7,business,rate
139.65143,35.72168,野方・70,3.9,119,店舗、事務所兼共同住宅,15.0,5,business,rate
139.66637,35.68645,中野富士見町・460,8.8,178,事務所兼共同住宅,76.8,7,business,rate
139.65642,35.70739,高円寺・820,5.2,134,住宅,27.1,6,residence,rate
139.65201,35.70412,高円寺・320,3.1,74,住宅,9.4,5,residence,rate
139.65236,35.68828,方南町・440,5.1,347,共同住宅,25.9,6,residence,rate
139.64618,35.67153,永福町・360,3.5,108,住宅,12.2,5,residence,rate
139.59990,35.69975,西荻窪・700,3.8,191,共同住宅,14.3,5,residence,rate
139.61188,35.68562,富士見ヶ丘・220,3.4,133,住宅,11.3,5,residence,rate
139.59651,35.68305,久我山・570,4.3,3566,共同住宅,18.2,6,residence,rate
139.61295,35.71157,荻窪・1100,3.4,204,住宅,11.3,5,residence,rate
139.61472,35.69588,荻窪・1000,4.0,195,住宅,16.2,6,residence,rate
139.62057,35.69733,荻窪・890,4.1,141,住宅,16.5,6,residence,rate
139.62210,35.70163,荻窪・430,4.1,217,住宅,16.6,6,residence,rate
139.63759,35.69647,南阿佐ケ谷・300,5.5,141,住宅,29.8,6,residence,rate
139.64418,35.70822,高円寺・900,4.7,82,住宅,21.6,6,residence,rate
139.63866,35.69024,西永福・1200,2.6,146,住宅,6.7,5,residence,rate
139.59087,35.71268,西荻窪・1100,3.0,219,住宅,9.0,5,residence,rate
139.58864,35.71860,上石神井・1100,2.1,113,住宅,4.5,5,residence,rate
139.62881,35.70820,荻窪・700,4.4,170,住宅,19.2,6,residence,rate
139.60281,35.70631,西荻窪・520,3.1,100,住宅,9.7,5,residence,rate
139.66333,35.69141,東高円寺・700,4.1,158,住宅,16.8,6,residence,rate
139.63705,35.67641,西永福・290,4.1,284,住宅,16.8,6,residence,rate
139.62863,35.68243,浜田山・450,4.6,230,住宅,21.3,6,residence,rate
139.66130,35.67631,方南町・780,4.9,132,住宅,23.7,6,residence,rate
139.59962,35.71640,上井草・1400,2.4,154,住宅,5.8,5,residence,rate
139.60539,35.70118,西荻窪・550,4.0,165,住宅,16.4,6,residence,rate
139.62378,35.72037,下井草・270,2.4,90,住宅,5.9,5,residence,rate
139.64978,35.70581,高円寺（接面）,9.8,271,店舗兼事務所,95.7,7,business,rate
139.63985,35.70112,南阿佐ケ谷・370,10.1,284,事務所,102.5,8,business,rate
139.61282,35.70700,荻窪・850,9.0,185,店舗、住宅兼共同住宅,81.3,7,business,rate
139.61234,35.72204,井荻・180,5.1,258,建築中,26.2,6,business,rate
139.65210,35.70753,高円寺・550,8.9,133,店舗兼住宅,79.5,7,business,rate
139.65434,35.68573,方南町・610,9.9,247,店舗兼共同住宅,97.6,7,business,rate
139.61234,35.72204,井荻・590,5.2,101,店舗、作業所兼住宅,27.5,6,business,rate
139.59589,35.69170,久我山・90,7.1,249,住宅、店舗兼共同住宅,49.9,7,business,rate
139.60233,35.70215,西荻窪・210,8.4,68,住宅兼事務所,70.2,7,business,rate
139.64398,35.67414,永福町・110,7.1,129,治療院兼住宅,50.1,7,business,rate
139.63283,35.70218,阿佐ケ谷（接面）,11.9,109,店舗、事務所兼共同住宅等,141.3,8,business,rate
139.61713,35.70602,荻窪・320,10.2,411,店舗兼共同住宅,103.8,8,business,rate
139.64569,35.70151,高円寺・200,8.6,119,店舗兼住宅,74.6,7,business,rate
139.61145,35.69048,富士見ヶ丘・920,4.8,380,事務所,22.8,6,business,rate
139.73750,35.73169,巣鴨・290,6.9,98,事務所兼共同住宅,47.2,6,residence,rate
139.69913,35.72824,要町・540,6.0,184,住宅,35.8,6,residence,rate
139.68851,35.72977,東長崎・600,6.8,128,住宅,46.9,6,residence,rate
139.73439,35.73980,西巣鴨・770,6.6,72,住宅,43.5,6,residence,rate
139.67986,35.73042,東長崎・380,5.6,145,共同住宅,31.7,6,residence,rate
139.71616,35.71515,雑司が谷・220,7.0,182,共同住宅,49.2,7,residence,rate
139.73189,35.73377,大塚・550,6.5,138,住宅,41.7,6,residence,rate
139.70828,35.71537,高田馬場・540,7.1,607,共同住宅,51.0,7,residence,rate
139.74194,35.73986,駒込・680,5.2,142,店舗,26.7,6,business,rate
139.73790,35.73310,巣鴨・500,8.3,63,店舗兼住宅,69.4,7,business,rate
139.72844,35.74187,西巣鴨・500,5.1,79,店舗兼住宅,25.8,6,business,rate
139.70558,35.72312,目白・100,9.3,85,店舗兼事務所,86.2,7,business,rate
139.71577,35.72967,池袋・350,12.2,254,店舗兼事務所,149.6,8,business,rate
139.72224,35.72777,大塚・500,8.7,694,ホテル、店舗兼駐車場,76.0,7,business,rate
139.70953,35.73115,池袋（接面）,10.0,182,店舗兼事務所,100.0,8,business,rate
139.68239,35.72796,東長崎・80,4.2,113,店舗兼住宅,17.5,6,business,rate
139.70908,35.73404,池袋・480,9.6,136,店舗兼事務所,91.2,7,business,rate
139.68831,35.73887,千川・90,4.3,169,店舗兼事務所,18.4,6,business,rate
139.69516,35.72837,椎名町・200,4.4,178,店舗、事務所兼住宅,19.2,6,business,rate
139.71501,35.72652,池袋・300,10.1,130,店舗兼事務所,102.7,8,business,rate
139.72815,35.73275,大塚・110,8.8,142,店舗兼事務所,77.9,7,business,rate
139.72028,35.76111,十条・450,7.4,125,店舗兼共同住宅,54.5,7,residence,rate
139.74872,35.74430,上中里・370,7.8,105,住宅兼事務所,61.6,7,residence,rate
139.72917,35.76973,東十条・780,7.2,150,共同住宅,51.5,7,residence,rate
139.71991,35.76996,赤羽・1200,6.6,175,住宅,43.7,6,residence,rate
139.71532,35.76994,赤羽・1400,6.6,131,住宅,43.5,6,residence,rate
139.74887,35.74033,駒込・410,7.9,132,住宅,62.9,7,residence,rate
139.73904,35.76826,王子神谷・470,7.3,95,住宅,53.4,7,residence,rate
139.73315,35.74636,西ヶ原四丁目・210,7.1,133,住宅,49.9,7,residence,rate
139.72356,35.74315,板橋・520,7.5,137,住宅,56.7,7,residence,rate
139.72549,35.77050,東十条・720,8.0,175,住宅兼共同住宅,64.0,7,residence,rate
139.70032,35.78800,北赤羽・550,6.7,136,共同住宅,45.0,6,residence,rate
139.74988,35.76212,王子神谷・1200,6.6,100,住宅,43.9,6,residence,rate
139.75711,35.73783,田端・260,9.8,202,店舗、事務所兼共同住宅,96.8,7,business,rate
139.73152,35.76656,東十条・160,8.0,158,店舗、事務所兼共同住宅,63.6,7,business,rate
139.71561,35.76498,十条・950,8.8,109,診療所兼住宅,76.7,7,business,rate
139.72934,35.76704,東十条・400,8.1,204,診療所、共同住宅兼住宅,65.8,7,business,rate
139.74747,35.76245,王子神谷・1100,6.4,165,店舗兼共同住宅,40.4,6,business,rate
139.75186,35.74784,尾久・300,8.0,134,事務所兼倉庫,64.1,7,business,rate
139.72079,35.78033,赤羽・250,12.7,201,店舗、事務所兼共同住宅,162.0,8,business,rate
139.73262,35.75474,王子・550,9.9,324,店舗、事務所兼共同住宅,99.0,7,business,rate
139.72075,35.74522,板橋・60,9.2,485,ホテル、教室兼店舗,84.4,7,business,rate
139.73671,35.75404,王子（接面）,11.0,465,銀行,120.9,8,business,rate
139.74469,35.75638,王子・1100,4.3,4434,倉庫兼事務所,18.9,6,,rate
139.80969,35.73683,南千住・940,8.4,1658,共同住宅,71.1,7,residence,rate
139.76370,35.73273,西日暮里・300,10.1,142,住宅、事務所兼倉庫,102.3,8,residence,rate
139.78198,35.73761,町屋・530,9.4,102,営業所兼住宅,87.9,7,residence,rate
139.78519,35.72999,三ノ輪・490,8.0,101,住宅,63.3,7,residence,rate
139.78949,35.73626,荒川区役所前・350,7.7,76,作業所兼住宅,58.8,7,residence,rate
139.78123,35.73051,三河島・300,9.0,168,店舗、事務所兼共同住宅,80.4,7,business,rate
139.76859,35.75168,宮ノ前・80,6.8,125,事務所兼共同住宅,45.6,6,business,rate
139.78195,35.74746,町屋・800,8.8,206,店舗兼共同住宅,77.2,7,business,rate
139.77103,35.73040,日暮里・260,12.6,193,事務所,158.9,8,business,rate
139.77119,35.74627,赤土小学校前・220,8.2,237,店舗兼共同住宅,67.8,7,business,rate
139.78500,35.73442,三河島・780,8.9,189,店舗、事務所兼共同住宅,78.4,7,business,rate
139.79567,35.73403,南千住・150,9.5,262,店舗兼共同住宅,90.4,7,business,rate
139.79150,35.73497,三ノ輪・330,6.2,92,店舗兼住宅,38.3,6,business,rate
139.71898,35.75075,新板橋・290,7.6,171,住宅,58.1,7,residence,rate
139.68181,35.74052,小竹向原・420,7.9,125,住宅,61.9,7,residence,rate
139.68188,35.78294,蓮根・450,5.7,99,住宅,32.6,6,residence,rate
139.66809,35.78358,西台・750,4.4,153,住宅,19.7,6,residence,rate
139.68005,35.75079,小竹向原・1000,5.5,65,住宅,30.5,6,residence,rate
139.70087,35.75788,中板橋・650,5.1,153,住宅,26.0,6,residence,rate
139.67728,35.76159,上板橋・300,6.8,108,住宅,46.1,6,residence,rate
139.68135,35.75743,ときわ台・1000,5.1,127,住宅,26.1,6,residence,rate
139.67416,35.76012,上板橋・550,5.7,178,住宅,33.0,6,residence,rate
139.70619,35.74807,大山・350,6.4,99,共同住宅,40.4,6,residence,rate
139.65704,35.77240,東武練馬・300,5.8,119,住宅,33.1,6,residence,rate
139.69125,35.77640,志村坂上・340,4.5,120,住宅,20.6,6,residence,rate
139.64694,35.76941,下赤塚・550,5.1,121,住宅,26.3,6,residence,rate
139.64424,35.77650,下赤塚・600,4.9,191,住宅,24.3,6,residence,rate
139.70459,35.74239,大山・790,5.3,175,事務所兼共同住宅,27.7,6,residence,rate
139.67053,35.79036,西台・680,4.3,247,共同住宅兼事務所,18.9,6,residence,rate
139.66748,35.79609,高島平・1200,3.5,75,住宅,12.6,5,residence,rate
139.71925,35.74662,板橋（接面）,9.1,66,店舗,82.6,7,business,rate
139.63133,35.77422,地下鉄成増・50,7.0,235,店舗、事務所兼共同住宅,48.6,6,business,rate
139.70880,35.75013,板橋区役所前・220,7.5,701,事務所,56.8,7,business,rate
139.68687,35.74924,小竹向原・950,6.1,92,店舗兼共同住宅,37.2,6,business,rate
139.65704,35.77240,東武練馬・130,6.5,119,店舗兼住宅,42.8,6,business,rate
139.67339,35.78625,西台・130,6.9,1752,店舗兼事務所,47.0,6,business,rate
139.69659,35.75584,中板橋・70,6.0,76,店舗兼住宅,35.7,6,business,rate
139.69754,35.74874,大山・510,7.0,68,店舗兼共同住宅,49.2,7,business,rate
139.67729,35.76427,上板橋・80,6.1,246,店舗兼事務所,37.5,6,business,rate
139.68112,35.78127,蓮根（近接）,6.2,527,銀行,37.8,6,business,rate
139.70338,35.75677,板橋本町・640,5.0,109,店舗兼住宅,25.5,6,business,rate
139.67709,35.78085,蓮根・380,5.8,132,店舗兼共同住宅,34.0,6,business,rate
139.68953,35.75940,ときわ台・70,8.3,105,店舗兼事務所,69.4,7,business,rate
139.67899,35.73665,江古田・680,4.4,173,住宅,19.1,6,residence,rate
139.58098,35.72132,武蔵関・850,2.5,165,住宅,6.0,5,residence,rate
139.67300,35.74776,小竹向原・800,4.7,159,住宅,21.9,6,residence,rate
139.65842,35.74334,氷川台・810,4.2,111,住宅,17.6,6,residence,rate
139.62834,35.73847,富士見台・400,2.9,193,住宅,8.4,5,residence,rate
139.58493,35.73978,大泉学園・1300,2.5,125,住宅,6.3,5,residence,rate
139.66127,35.76057,平和台・1000,3.6,117,住宅,12.9,5,residence,rate
139.65271,35.72698,野方・850,2.5,148,寄宿舎,6.1,5,residence,rate
139.65886,35.75156,氷川台・550,4.1,109,住宅,16.8,6,residence,rate
139.64491,35.73907,西武豊島園・500,3.5,180,住宅,12.3,5,residence,rate
139.60687,35.73067,上井草・960,2.5,132,住宅,6.2,5,residence,rate
139.59842,35.76699,大泉学園・2700,2.2,98,住宅,4.8,5,residence,rate
139.63741,35.73096,中村橋・800,3.2,107,住宅,10.2,5,residence,rate
139.65292,35.73196,練馬・850,4.1,131,住宅,16.9,6,residence,rate
139.59518,35.73241,上石神井・1000,2.1,187,住宅,4.3,5,residence,rate
139.57401,35.74643,保谷・470,2.4,142,住宅,5.7,5,residence,rate
139.64621,35.74872,練馬春日町・490,3.4,125,住宅,11.3,5,residence,rate
139.57024,35.73728,保谷・1200,2.4,143,住宅,5.8,5,residence,rate
139.57515,35.72537,武蔵関・410,2.5,165,住宅,6.0,5,residence,rate
139.63104,35.74805,練馬春日町・1100,2.4,128,共同住宅,6.0,5,residence,rate
139.61787,35.76302,光が丘・1500,2.2,119,住宅,4.7,5,residence,rate
139.62379,35.73244,富士見台・900,2.2,181,住宅,4.7,5,residence,rate
139.61812,35.75360,石神井公園・1700,1.6,152,住宅,2.6,5,residence,rate
139.59029,35.74603,大泉学園・550,2.7,147,住宅,7.5,5,residence,rate
139.56860,35.75821,保谷・1400,1.6,104,住宅,2.5,5,residence,rate
139.60918,35.76055,石神井公園・1900,2.2,135,住宅,4.8,5,residence,rate
139.60753,35.74638,石神井公園・640,3.0,138,住宅,9.2,5,residence,rate
139.60768,35.73623,石神井公園・1000,2.7,171,住宅,7.3,5,residence,rate
139.58931,35.75394,大泉学園・480,2.8,246,住宅,7.8,5,residence,rate
